FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"184","מנורה מבטחים ביטוח בע""מ הלכה","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","103.79","0.88","2.83","1.54","8.97","11.24","24.29","3.61","4.44","7.86","-0.36","0.45","99.90","47.85","43.99","25.65","520042540","12/29/2024 12:00:00 AM"
"184","מנורה מבטחים ביטוח בע""מ הלכה","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","104.03","0.88","2.83","0.25","9.24","9.86","23.37","3.18","4.29","7.86","-0.24","0.43","99.90","48.01","43.32","25.06","520042540","12/29/2024 12:00:00 AM"
"184","מנורה מבטחים ביטוח בע""מ הלכה","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","105.79","0.88","2.83","1.94","11.36","11.84","24.64","3.80","4.50","7.90","-0.24","0.49","99.70","49.26","43.84","26","520042540","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","677.02","1","2.23","0.21","0.21","9.01","22.43","2.92","4.13","7.69","-0.24","0.33","100","305.66","241.11","163.27","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","683.26","1","2.23","1.84","2.05","11.01","23.40","3.54","4.29","7.69","-0.36","0.38","99.90","321.29","251.01","164.92","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","695.80","1","2.23","2.47","4.57","11.31","25.11","3.64","4.58","7.76","-0.36","0.45","100","323.60","257.50","171.38","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","681.08","1","2.23","-1.72","2.78","7.94","20.97","2.58","3.88","7.79","-0.36","0.32","99.90","315.31","251.95","162.98","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","678.57","1","2.23","0.86","3.66","7.43","24.21","2.42","4.43","7.72","-0.12","0.37","99.90","323.06","259.37","169.75","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","680.37","1","2.23","1.02","4.72","7.98","22.84","2.59","4.20","7.69","0","0.37","99.90","321.28","263.70","168.68","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","681.89","1","2.23","1.24","6.02","8.97","23.73","2.90","4.35","7.69","-0.12","0.40","99.90","326.01","268.66","169.91","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","676.27","1","2.23","1.16","7.25","8.50","25.67","2.76","4.68","7.69","","0.40","100","321.99","264.01","165.90","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","677.15","1","2.23","1.54","8.90","10.96","26.43","3.53","4.80","7.72","-0.12","0.48","99.90","322.49","261.67","169.73","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","671.54","1","2.23","0.36","9.29","9.23","25.13","2.99","4.59","7.69","0","0.45","99.90","316.56","253.03","159.58","520004896","12/29/2024 12:00:00 AM"
"185","מגדל מסלול הלכה","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","676.67","1","2.23","2.04","11.52","11.42","26.71","3.67","4.85","7.72","0.12","0.52","100","326.69","258.65","160.89","520004896","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202401","56.45","0.54","","0.38","0.38","4.69","5.34","1.54","1.05","0.59","-0.12","-0.63","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202402","54.97","0.54","","0.34","0.72","5.06","5.64","1.66","1.10","0.59","-0.12","-0.65","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202403","54.32","0.54","","0.34","1.06","5.42","5.95","1.77","1.16","0.59","-0.12","-0.67","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202404","53.32","0.54","","0.31","1.38","5.75","6.26","1.88","1.22","0.62","-0.12","-0.71","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202405","51.02","0.54","","0.33","1.71","6.09","6.56","1.99","1.28","0.62","-0.12","-0.73","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202406","45.93","0.54","","0.38","2.10","6.48","6.90","2.11","1.34","0.62","-0.12","-0.72","99.90","0","0.02","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202407","46.17","0.54","","0.38","2.49","6.87","7.27","2.24","1.41","0.66","-0.12","-0.70","99.90","0","0","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202408","46.16","0.54","","0.33","2.82","7.20","7.57","2.34","1.47","0.66","","-0.70","99.90","0","0","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202409","45.19","0.54","","0.36","3.19","7.60","7.92","2.47","1.54","0.66","-0.12","-0.72","100","0","0","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202410","47.29","0.54","","0.36","3.57","7.98","8.28","2.59","1.60","0.66","-0.12","-0.72","100","0","0","0","520004078","12/29/2024 12:00:00 AM"
"195","הראל מסלול משתתף ברווחים כספי (שקלי)","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202411","44.05","0.54","","0.31","3.89","8.26","8.58","2.68","1.66","0.66","-0.12","-0.77","100","0","0","0","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202401","58.80","0.46","","0.08","0.08","0.54","7.52","0.18","1.46","3.53","-0.36","-0.15","76.80","2.07","10.97","5.87","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202402","58.34","0.46","","0.25","0.33","1.36","7.14","0.45","1.39","3.53","-0.48","-0.17","77.10","2.07","11.20","5.79","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202403","61.15","0.46","","0.58","0.91","1.50","6.97","0.50","1.36","3.50","-0.36","-0.17","77.20","2.20","11.78","6.33","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202404","60.64","0.46","","-0.44","0.47","0.83","5.94","0.28","1.16","3.53","-0.36","-0.26","77.10","2.24","11.93","6.33","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202405","59.16","0.46","","-0.10","0.37","0.08","5.54","0.03","1.08","3.53","-0.48","-0.31","76.80","2.18","11.82","6.31","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202406","58.49","0.46","","0.25","0.62","-0.07","5.09","-0.02","1","3.50","-0.36","-0.34","77.20","2.18","11.63","6.51","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202407","58.64","0.46","","0.93","1.55","0.41","5.44","0.14","1.07","3.53","-0.24","-0.30","79.70","1.43","11.64","6.11","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202408","59.34","0.46","","1.21","2.78","0.94","6.36","0.31","1.24","3.57","","-0.30","80","1.42","11.50","5.45","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202409","58.08","0.46","","0.55","3.35","1.57","6.78","0.52","1.32","3.57","0","-0.19","79.10","1.43","11.65","5.53","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202410","57.11","0.46","","0.22","3.58","1.26","6.45","0.42","1.26","3.57","-0.12","-0.22","78.80","1.38","11.35","5.33","520004078","12/29/2024 12:00:00 AM"
"196","הראל מסלול משתתף ברווחים אשראי ואג""ח","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202411","57.59","0.46","","0.90","4.51","1.32","7.25","0.44","1.41","3.57","-0.24","-0.17","78.80","1.37","10.93","5.02","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202401","163.56","0.56","","-0.30","-0.30","19.03","49.46","5.98","8.37","14.96","0.24","0.46","86.10","160.09","140.47","52.05","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202402","174.59","0.56","","4.43","4.12","22.12","53.20","6.89","8.91","15.07","0.12","0.54","86","171.16","148.38","56.63","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202403","187.32","0.56","","3.97","8.25","22.96","58.09","7.13","9.59","15.14","0","0.61","86.30","186.56","160.96","62.98","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202404","190.23","0.56","","-3.18","4.81","15.39","48.38","4.89","8.21","15.21","0.12","0.49","85.90","189.12","164.87","61.91","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202405","206.67","0.56","","2.18","7.09","14.86","58.18","4.73","9.60","15.03","0.60","0.56","86","204.80","179.46","70.66","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202406","211.74","0.56","","0.79","7.94","15.09","52.62","4.80","8.82","14.96","0.72","0.53","86.10","209.41","187.09","73.24","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202407","233.72","0.56","","2.15","10.26","17.84","54.74","5.62","9.12","14.96","0.24","0.57","86.10","233.64","208.40","83.87","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202408","242.67","0.56","","1.64","12.07","15.97","59.77","5.06","9.82","14.93","","0.57","86.40","238.84","214.44","80.64","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202409","258.45","0.56","","2.90","15.32","21.01","61.05","6.56","10","14.93","0.12","0.65","86.40","256.63","232.74","87.38","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202410","268.34","0.56","","0.14","15.48","15.87","57.32","5.03","9.49","14.93","0.24","0.62","86.20","266.81","236.97","84.97","520004078","12/29/2024 12:00:00 AM"
"197","הראל מסלול משתתף ברווחים מניות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202411","285.04","0.56","","3.43","19.44","20.10","59.40","6.30","9.77","14.96","0.36","0.67","86.10","281.22","248.70","91.22","520004078","12/29/2024 12:00:00 AM"
"205","כלל חברה לביטוח בע""מ הלכה ","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","195.72","2","2.29","0.02","0.02","7.68","20.27","2.50","3.76","7.34","-0.60","0.30","98.20","86.08","71.14","48.50","520024647","12/29/2024 12:00:00 AM"
"205","כלל חברה לביטוח בע""מ הלכה ","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","197.24","2","2.29","1.92","1.94","9.49","21.20","3.07","3.92","7.38","-0.60","0.36","98.20","89.38","72.41","48.76","520024647","12/29/2024 12:00:00 AM"
"205","כלל חברה לביטוח בע""מ הלכה ","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","201.37","2","2.29","2.33","4.32","10.57","23.09","3.41","4.24","7.41","-0.60","0.44","98.40","91.60","74.19","51.19","520024647","12/29/2024 12:00:00 AM"
